,edh_person_id,name,praenomen,nomen,cognomen,supernomen,gender,age,tribus,status,religion,occupation,edh_inscription_id,inscription_text,inscription_type,not_before,not_after,origo,origo_clean,auto_origo_geo,origo_pleiades_id,origo_pleiades_name,origo_certainty,origo_geo_source_url,origo_geometry,findspot_name,findspot_ancient,findspot_modern,findspot_geometry,origo_line,1BCE,1CE,2CE,3CE,4CE,5CE
37,HD000668/22,Turibas Teitabas f. [Allavonensis],,,Turibas,,male,,,,,,HD000668,Senatus Contrebiensis quei tum aderunt iudices sunto sei parret agrum quem Sallvienses ab Sosinestaneis emerunt rivi faciendi aquaive ducendae causa qua de re agitur Sosinestanos iure suo Sallviensibus vendidisse inviteis Allavonensibus tum sei ita parret eei iudices iudicent eum agrum qua de re agitur Sosinestanos Sallviensibus iure suo vendidisse sei non parret iudicent iure suo non vendidisse eidem quei supra scriptei sunt iudices sunto sei Sosinestana ceivitas esset tum qua Sallviensis novissume publice depalarunt qua de re agitur sei intra eos palos Sallviensis rivom per agrum publicum Sosinestanorum iure suo facere liceret aut sei per agrum preivatum Sosinestanorum qua rivom fieri oporteret rivom iure suo Sallviensibus facere liceret dum quanti is ager aestumatus esset qua rivos duceretur Sallvienses pequniam solverent tum sei ita parret eei iudices iudicent Sallviensibus rivom iure suo facere licere sei non parret iudicent iure suo facere non licere sei iudicarent Sallviensibus rivom facere licere tum quos magistratus Contrebiensis quin que ex senatu suo dederit eorum arbitratu pro agro preivato qua rivos ducetur Sallvienses publice pequniam solvonto iudicium addeixit Caius Valerius Cai filius Flaccus imperator sententiam deixerunt quod iudicium nostrum est qua de re agitur secundum Sallvienses iudicamus quom ea res iudicatast magistratus Contrebienses heisce fuerunt Lubbus Urdinocum Letondonis filius praetor Lesso Siriscum Lubbi filius magistratus Babbus Bolgondiscum Ablonis filius magistratus Segilus Annicum Lubbi filius magistratus ulovicum Uxe i filius magistratus Ablo Tindilicum Lubbi filius magistratus caussam Sallviensium defendit assius Eihar filius Salluiensis caussam Allavonensium defendit Turibas Teitabas filius Allavonensis actum Contrebiae Balaiscae Eidibus Maieis Lucio Cornelio Cnaeo Octavio consulibus,public legal inscription,-87.0,,Allavonensis+,Allavonensis,False,462091.0,Allava,certain,nan,POINT (13.230872 37.49365),Cabezo de las Minas,Contrebia,Botorrita,POINT (-1.031 41.5071),"LINESTRING (13.230872 37.49365, -1.031 41.5071)",True,False,False,False,False,False
38,HD000669/1,T. Valerius <T=F>a<r=B>. Primus Brixia,T.,Valerius,Primus,,male,40,Fabia,military personnel,,,HD000669,Titus Valerius Taria Primus Brixia miles legionis I adiutricis stipendiorum XIX annorum XL heres faciendum curavit,epitaph,101.0,150.0,Brixia,Brixia,True,383603.0,Brixia,certain,nan,POINT (10.223135 45.539773),Gräberstraße,Carnuntum,Petronell-Carnuntum,POINT (16.8782 48.1112),"LINESTRING (10.223135 45.539773, 16.8782 48.1112)",False,False,True,False,False,False
39,HD000703/4,Ulpio Bitumari f. Biuasconi Eravisc.,,Ulpius,Biuasco,,male,,,military personnel,names of pagan deities,,HD000703,XXV pluribusve stipendiis emeritis dimissis honesta missione quorum nomina subscripta sunt civitatem Romanam qui eorum non haberent dedit et conubium cum uxoribus quas tunc habuissent cum est civitas is data aut cum is quas postea duxissent dumtaxat singulis ante diem VI Kalendas Ianuarias Quinto Pomponio Musa Lucio Cassio Iuvenale consulibus cohortis I Alpinorum equitatae cui praeest Titius Modestus ex equite Ulpio Bitumari filio Biuasconi Eravisco descriptum et recognitum ex tabula aerea quae fixa est Romae in muro post templum divi Augusti ad Minervam Imperator Caesar divi Hadriani filius divi Traiani Parthici nepos divi Nervae pronepos Titus Aelius Hadrianus Antoninus Augustus Pius pontifex maximus tribunicia potestate XXII imperator II consul IV pater patriae equitibus et peditibus qui nilitaverunt in alis V quae appellantur I Flavia Britannica Mmiliaria civium Romanorum et I Thracum veterana sagittariorum et I Augusta Ituraeorum sagittariorum et I civium Romanorum et I Brittonum civium Romanorum et cohortibus XIII I Noricorum et III Lusitanorum et II Asturum et Callaecorum et VII Breucorum et II Augusta Thracum et I Lusitanorum et I Montanorum et I Campanorum voluntariorum civium Romanorum et I Thracum civium Romanorum et I Alpinorum equatata et III Batavorum et I Thracum Germanica et I Alpinorum peditata et sunt in Pannonia inferiore sub Geminnio Capelliano legato XXV pluribusve stipendiis emeritis dimissis honesta missione quorum nomina subscripta sunt civitatem Romanam,military diploma,159.0,,Eraviscus*,Eravisca,False,197265.0,Eravisci,certain,nan,POINT (18.5757197082 47.2037665448),NULL,Aquincum,Alsószentiván,POINT (18.7322 46.7911),"LINESTRING (18.5757197082 47.2037665448, 18.7322 46.7911)",False,False,True,False,False,False
40,HD000709/6,Monno Tessimari f. Erav.,,,Monnus,,male,,,military personnel,names of pagan deities,,HD000709,Imperator Caesar divi Hadriani filius divi Traiani Parthici nepos divi Nervae pronepos Titus Aelius Hadrianus Antoninus Augustus Pius pontifex maximus tribunicia potestate XIX imperator II consul IIII pater patriae equitibus et peditibus qui militaverunt in alis V quae appellantur I Thracum veterana sagittariorum et I civium Romanorum et I praetoria civium Romanorum et I Flavia Augusta Breti Mmiliaria et I Augusta Ituraeorum et cohortibus XIII I Alpinorum equitata et III Batavorum et I Thracum Germanica et I Alpinorum peditata et I Noricorum et III Lusitanorum et II Asturum et Callaecorum et VII Breucorum et I Lusitanorum et II Augusta Thracum et I Montanorum et I CamApanorum voluntariorum et I Thracum civium Romanorum et sunt in Pannonia inferiore sub Iallio Basso legato quin que et viginti item classicis sex et viginti stipendiis emeritis dimissis honesta missione quorum nomina subscrepta sunt civitatem Romanam qui eorum non haberent dedit et conubium cum uxoribus quas tunc habuissent tum est civitas is data aut cum is quas postea duxissent dumtaxat singulis ante diem VI Idus Februarias Marco Civica Barbaro Marco Metilio Regulo consulibus cohortis I Thracum Germanicae cui praeest Caius Turpilius Verecundus ex pedite Monno Tessimari filio Eravisco et Niciae Tricani filiae uxori eius Canac descriptum et recognitum ex tabula aerea quae fixa est Romae in muro post templum divi Augusti ad Minervam Imperator Caesar divi Hadriani filius divi Traiani Parthici nepos divi Nervae pronepos Titus Aelius Hadrianus Antoninus Augustus Pius pantifex maximus tribunicia potestate XIX imperator II consul IIII pater patriae equitibus et peditibus qui militaverunt in alis V quae appellantur I Thracum veterana sagittariorum et I civium Romanorum et I praetoria civium Romanorum et I Flavia Augusta Britannica Mmiliaria et I Augusta Ituraeorum et cohortibus XIII I Alpinorum equitata et III Batavorum et I Thracum Germanica et I Alpinorum peditata et I Noricorum et III Lusitanorum et II Asturum et Callaecorum et VII Breucorum et I Lusitanorum et II Augusta Thracum et I Montanorum et I Campanorum voluntariorum et I Thracum civium Romanorum et sunt in Pannonia inferiore sub Iallio Basso legato XXV item classicis XXVI stipendiis emeritis dimissis honesta missione quorum nomina subscripta sunt civitatem Romanam qui eorum non haberent dedit et conubium cum uxoribus quas tunc habuissent tum est civitas is data aut cum is quas postea duxissent dumtaxat singulis Cohortis I Thracum Germanicae cui praeest Caius Turpilius Verecundus ex pedite Monno Tessimari filio Eravisco et Niciae Tricani filiae uxori eius Canac Marci Servili Getae Luci Pulli Chresimi Marci Sentili Iasi Tiberi Iuli Felicis Cai Belli Urbani Cai Pomponi Statiani Publi Ocili Prisci,military diploma,157.0,,Eraviscus*,Eravisca,False,197265.0,Eravisci,certain,nan,POINT (18.5757197082 47.2037665448),"Lager, bei",Lussonium,Dunakömlőd,POINT (18.8824 46.6555),"LINESTRING (18.5757197082 47.2037665448, 18.8824 46.6555)",False,False,True,False,False,False
42,HD000799/1,L. Minicio M.f. Gal. Pulchro domo Tigullis exs(!) Liguria,L.,Minicius,Pulcher,,male,,Galeria,equestrian order,,,HD000799,Lucio Minicio Marci filio Galeria Pulchro domo Tigullis exs Liguria praefecto equitum amici Salenses locus datus decreto decurionum,honorific inscription,140.0,149.0,domo Tigullis exs (= ex) Liguria,Tigullis Liguria,False,383775.0,Segeste Tigulliorum,certain,nan,POINT (9.396776 44.273159),Forum,Sala,Chellah,POINT (-4.6779 34.4175),"LINESTRING (9.396776 44.273159, -4.6779 34.4175)",False,False,True,False,False,False
43,HD000838/1,T. Pompeius Ligyrus Autric.,T.,Pompeius,Ligyrus,,male,40,,military personnel,,,HD000838,Titus Pompeius Ligyrus Autrico annorum XL eques ex cohorte Hispanorum aerum XX hic situs Clemes patrono,epitaph,71.0,130.0,Autrico*,Autrico,False,108778.0,Autricum,certain,nan,POINT (1.4856175 48.445658),"Straße Cyrenae - Apollonia, nördlicher Friedhof",Cyrene,Shaḩḩāt,POINT (21.8661 32.8043),"LINESTRING (1.4856175 48.445658, 21.8661 32.8043)",False,True,True,False,False,False
44,HD000871/1,C. Val. C. Val. filio colonia Ulp. Zermizegetusa(!) Iuliano,C.,Valerius*,Iulianus,,male,,,military personnel,,,HD000871,Dis Manibus Caio Valerio Cai Valeri filio colonia Ulpia Zermizegetusa Iuliano primo pilo legionis XI Claudiae III piae fidelis qui vixit annos LXXXVIII Pompeia Aquilina coniux et Valerius Aquilinus et Pompeia Iuliane et Valerii Iulianus et Vibianus et Pompeius Iulianus fili et heredes patri pientissimo et merentissimo faciendum curaverunt,epitaph,251.0,300.0,Colonia Ulpia Sermizegetusa (= Sarmizegetusa),Sarmizegetusa,False,207527.0,Ulpia Traiana Sarmizegetusa,certain,nan,POINT (22.7852665 45.5147445),"Fährstation Silistra-Călăraşi, flussabwärts, Donau, Fluss",Durostorum,"Ostrov, bei",POINT (27.2894 44.111),"LINESTRING (22.7852665 45.5147445, 27.2894 44.111)",False,False,False,True,False,False
46,HD000929/1,M. Ulpius Octavius Cl. Viruni,M.,Ulpius,Octavius,,male,,Claudia,military personnel,names of pagan deities,,HD000929,Iovi Optimo Maximo Marcus Ulpius Octavius veteranus Claudia Viruni missus honesta missione Hibero et Sisenna consulibus ex numero equitum singularium Augusti turma Luci Candidi votum solvit libens merito,votive inscription,133.0,,Viruni,Virunum,True,197583.0,Virunum,certain,nan,POINT (14.3647773 46.6996149),Castra Priora,Roma,Roma,POINT (12.4823 41.8955),"LINESTRING (14.3647773 46.6996149, 12.4823 41.8955)",False,False,True,False,False,False
48,HD000950/1,L. Arre. Maur. Anau.,L.,Arrenius*,Maurianus*,,male,,,,,,HD000950,Luci Arreni Mauri Anaunia,owner/artist inscription,1.0,100.0,Anaunensis*,Anaunensis,False,187283.0,Anaunion,certain,nan,POINT (11.04805 46.315249),NULL,Tridentum,"Trento, bei",POINT (11.119 46.0668),"LINESTRING (11.04805 46.315249, 11.119 46.0668)",False,True,False,False,False,False
49,HD000964/1,[Q.] Petronius Qu[in]tianus dom. [Nu]midia,Q.+,Petronius+,Quintianus+,,male,,,equestrian order,names of pagan deities,,HD000964,Herculi sancto pro salute domini nostri Augusti Quintus Petronius Quintianus domo Numidia tribunus militum legionis I Parthicae tribunus cohortis IX Gordianae Genio cohortis,votive inscription,238.0,246.0,domo* Numidia+,Numidia,True,305120.0,Numidia (region),certain,nan,POINT (6.60428643595 36.4686128897),"9. Heiligtum, antecella",Hatra,Al Hadr,POINT (42.7209 35.5862),"LINESTRING (6.60428643595 36.4686128897, 42.7209 35.5862)",False,False,False,True,False,False
50,HD000976/1,C. Aeficio Maximo L.f. Aem. Stobis,C.,Aeficius,Maximus,,male,25,Aemilia,military personnel,,,HD000976,Caio Aeficio Maximo Luci filio Aemilia Stobis militi legionis VII Claudiae piae fidelis vixit annos XXV meruit annos V posuit Titia mater et sibi viva,epitaph,101.0,150.0,Stobi,Stobi,True,491731.0,Stobi,certain,nan,POINT (21.9744009649 41.5523292686),NULL,Stobi,Sirkovo,POINT (21.8886 41.5064),"LINESTRING (21.9744009649 41.5523292686, 21.8886 41.5064)",False,False,True,False,False,False
51,HD001007/1,M. Sulpicio M.f. Felici domo Roma trib. Quir.,M.,Sulpicius,Felix,,male,,Quirina,"equestrian order; decurial order, higher local offices",,,HD001007,Marco Sulpicio Marci filio Felici domo Roma tribu Quirina liberatori et patrono praefecto cohortis I Germanorum tribuno militum legionis XVI Flaviae firmae fidelis tribuno militum cohortis III Ulpiae Mmiliariae Petraeorum electo et retento ad census excipiendos in partem provinciae Armeniae item Cappadociae praefecto equitum alae II Syrorum civium Romanorum amici ob adfectionem municipii Salensis et innocentiam dono dederunt decretum que ordinis subiecerunt Marcus Valerius Fabullus Lucius Fabius Vivatianus Marcus Antonius Bassianus Caius Valerius Saturninus Caius Fabius Fidus Lucius Fabius Fabianus Caius Cassius Saturninus Lucius Valerius Gallus Caius Valerius Rogatus Publius Postumius Hermesander Caius Antonius Priscus Caius Fabius Modestus Caius Valerius Avitus Marcus Valerius Capito Quintus Pontius Capitolinus Lucius Hortensius Maurus Quintus Fabius Pudens Marcus Iunius Cassianus Quintus Herennius Tuscus Quintus Fabius Fabricianus Quintus Valerius Martialis Marcus Fabius Virillio Caius Annius Capito Caius Iunius Cassianus Lucius Valerius Cornelius Saturninus Marcus Valerius Polio Quintus Iunius Rufinianus Sextus Antonius Bassinus Marcus Cassius Cassianus quaestor Titus Cassius Bassianus Titus Aelius Africanus Caius Atilius Zubbaeus Lucius Cornelius Victor Cnaeus Cornelius Cornelianus Cnaeus Valerius Primus Quintus Fabius Amandus Quintus Valerius Saturninus et Titus Aelius Zosimus Lollio Avito et Statilio Maxsimo consulibus V Kalendas Novembres in curia Ulpia adhibito Salensium ordine quot Caius Valerius Rogatus et Publius Postumius Hermesander II viri rettulerunt optimo rarissimo que praefecto Sulpicio Felici successorem nominatum cui pro exsimis eius exsemplis cum et ante testimonium publice perhibitum sit nunc praecipuae manifestiore iudicio quam studio esse perhibendum quoniam oporteret simul nova totiens et in rem publicam merita et in singulos officia novis honoribus totiens rependere simul spem parem ostentare pariter acturis quit de ea re fieri placeret secundum sententiam Quinti Corneli Capellae cuncti censuerunt omnia a Sulpicio Felice optumo rarissimo que praefecto Salenses habere quibus meliora expetenda non fuerint si is patriae isti eodem hoc splendore civis contigisset qui pro caelestibus iudicis quibus intra iuventam per tres militias exornatus sit pro que discipulina Uttedi Honorati clarissimi viri cum militiae tum civilium munerum verissumi auctoris quantum tamen tam arduum exsemplum ex intervallio consequi posset nihil splendidius sibi at dignitatem testimonio tanti praesidis nihil gratius ad memoriam amore nostro esse crediderit seu nos ab solitis iniuris pecorum que iactura laeniter quidem et sub imagine suae quietis vindicando seu in rationibus publicis et disceptatorem nec dissolute benignum et iustum sene acerbitate praebendo et quaestiones pari hominum ac rei publicae iniuria tenebris vetustatis obscuras sagaciter inlustrando pure diiudicando seu municipium infestioribus locis maximo murorum opere minimo sumptu ambiendo seu annonae avaris difficultatibus ex copis armaturae suae plurima ad nostram utilitatem nihil at militum damnum commodando iam quae bona animi essent verissumi ultra praecedentium finem moderatum verecundum mitem pudicum ordinis reverentem populi amantem sui diligentem ita liberam copiam silvarum et agrorum praebuisse ut pro tutela operantium frequens excubaret ita in cetera omni elegantia vitae aequabilem egisse ut promisquo usu rerum omnium occasione benefaciendi non potestate praecederet at que eandem comitatem praesenti dexteritate iucundam futuro post exsemplo salubrem experiremur pro quibus rebus ac moribus et pridem nos Sulpicio Felici decurionatum gradum II viralem quot tunc optumus praeses libenter audierit decrevisse et nunc nominato successore cum probinquom eiius discessum ita trepide cogitemus ut instantis desideri conscientiam plenissima spe processuum eius vix lenire possimus placere erga talem virum non volgata decernere cum is non volgata praestiterit deprecari que praesidem indulgentissumum et praefectorum suorum quos ipse laudabiles faciat laude et laudatione laetissumum ut in quo grati esse voluimus faveat nobis permittendo statuam ponere praefecto suo condecurioni nostro civi egregio ne amittamus hac eum cuiius beneficia tenemus ac ne ubi hunc ipsum honestissumi qui que ob curatam pulchre rem publicam statua honoraverint ibi praemium ipsius rei publicae parum gratae requiratur permittat praeterea per legatos aput sacratissimum principem celebrare fuisse aput nos Sulpicium Felicem eum praefectum qui augustissumo saeculo sub sanctissuma Uttedi Honorati discipulina esse debuerit quem publicum atfectum atsistente universo ordine et populo perferrent at amplissimum praesidem Fabius Fidus et Valerius Polio planum que imprimis facerent nos non omnia quae deberemus honoribus Sulpici Felicis decrevisse set quae secundum verecundiam ipsius decernere sola possimus honoribus Sulpici Felicis decrevisse set quae secundum verecundiam ipsius decernere sola possimus,honorific inscription,144.0,,domo Roma,Roma,True,423025.0,Roma,certain,nan,POINT (12.486137 41.891775),"Forum, Curia Ulpia",Sala,Chellah,POINT (-4.6779 34.4175),"LINESTRING (12.486137 41.891775, -4.6779 34.4175)",False,False,True,False,False,False
52,HD001061/1,[---] Aniensis Foro Iulio,[-],[---],[---],,male,18,Aniensis,military personnel,,,HD001061,Aniensis Foro Iulio miles legionis I Italicae hic situs est annorum XVIII Lucius Octavius Pulcher centurio legionis I Italicae cognato suo fecit,epitaph,71.0,100.0,Foro Iulio,Foro Iuli,False,157836.0,Col. Forum Iulii,uncertain (another good variant exists),https://pleiades.stoa.org/places/187386,POINT (6.7360345 43.4328295),"Zlokuḱani, Ostnekropole, südlich, Labor der Firma OHIS, bei, spätantikes Grab, sekundär verwendet",Scupi,"Skopje, Karpoš",POINT (21.401 42.0156),"LINESTRING (6.7360345 43.4328295, 21.401 42.0156)",False,True,False,False,False,False
53,HD001064/1,M. Octavius M.f. Aemil. Valens Stobis,M.,Octavius,Valens,,male,,Aemilia,"decurial order, higher local offices; military personnel",,,HD001064,Marcus Octavius Marci filius Aemilia Valens Stobis miles legionis V Macedonicae decurio pontifex coloniae Flaviae Felicis Dardanorum vivos fecit sibi Octaviae Marcellinae filiae suae defunctae vixit annis XXVI et Catiae Secundae coniugi suae hic se vivo faciendum curavit,epitaph,101.0,200.0,Stobi,Stobi,True,491731.0,Stobi,certain,nan,POINT (21.9744009649 41.5523292686),"Bardovci, bei",Scupi,"Skopje, Karpoš",POINT (21.3761 42.0269),"LINESTRING (21.9744009649 41.5523292686, 21.3761 42.0269)",False,False,True,False,False,False
